study_id,DOI,site_id,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,OC_perc,N_perc,LOI,BD_reported_g_cm3,notes,U_depth_cm,L_depth_cm,OC mass,N mass
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.37877,153.352024,0,0.2,2.0332843,0.120788,,1.194399739,,,,2.428554238,0.144269156
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.881341,153.021083,0,0.2,3.0254451,0.2015153,,0.824423234,,,,2.494247234,0.166133895
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-S3,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.881221,153.020945,0,0.2,2.7483228,0.1798528,,0.786671438,,,,2.162027048,0.141485061
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.881028,153.020623,0,0.2,1.766986,0.1407789,,0.899405115,,,,1.589236247,0.126617263
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.88072,153.020661,0,0.2,3.1986377,0.2119216,,0.728546259,,,,2.33035553,0.154394689
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.88188,153.020618,0,0.2,2.0684081,0.1863482,,1.2938023,,,,2.676111156,0.24109773
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-R3,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.881356,153.020585,0,0.2,1.4708171,0.120051,,1.254589398,,,,1.84527154,0.150614712
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.880897,153.020322,0,0.2,2.1023813,0.1542181,,0.925636533,,,,1.946040937,0.142749907
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.880387,153.019917,0,0.2,2.0235659,0.1372315,,0.957745572,,,,1.938061281,0.131432862
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-S2,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.895303,152.998782,0,0.2,0.782504,0.057797,,1.450800462,,,,1.135257165,0.083851914
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.894471,152.99864,0,0.2,3.1168968,0.2189026,,1.0408305,,,,3.244161256,0.227840503
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.8945,152.999039,0,0.2,3.6096144,0.2526542,,0.964441248,,,,3.481261016,0.243670132
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-S5,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.894151,152.999446,0,0.2,2.5069973,0.2028549,,0.995570068,,,,2.495891472,0.201956267
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-R1,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.895831,152.99888,0,0.2,1.0769846,0.0768763,,0.986080775,,,,1.061993809,0.075806242
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-R3,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.894598,152.998704,0,0.2,1.1024315,0.0845168,,1.361080382,,,,1.500497887,0.115034158
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-R4,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.894752,152.999114,0,0.2,2.4258847,0.1836791,,1.026107368,,,,2.489218164,0.188474478
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.894039,152.999826,0,0.2,3.3546112,0.2471415,,0.918896673,,,,3.082541071,0.227097502
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.548156,152.850292,0,0.2,1.4763135,0.1085143,,1.325631506,,,,1.957047689,0.143849975
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.548157,152.850128,0,0.2,0.6346343,0.0472276,,1.572459433,,,,0.997936691,0.074263485
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.548849,152.849641,0,0.2,1.1485755,0.0814931,,1.357347445,,,,1.55901602,0.110614451
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.549316,152.850247,0,0.2,0.5382437,0.0369761,,1.602172425,,,,0.862359214,0.059242088
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.548288,152.850027,0,0.2,1.3599616,0.0582849,,1.147899258,,,,1.561098912,0.066905193
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-R3,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.548317,152.849789,0,0.2,6.1434838,0.3692784,,0.478298186,,,,2.938417155,0.176625189
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.548791,152.849655,0,0.2,2.3047251,0.1561116,,1.176264267,,,,2.710965781,0.183628497
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.549326,152.850143,0,0.2,1.8086208,0.1228926,,0.995908365,,,,1.801220583,0.122389768
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-S1,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.550647,152.844706,0,0.2,22.1740493,1.0867657,,0.28351663,,,,6.286711723,0.308116148
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-S2,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.550666,152.844532,0,0.2,21.1373455,1.0798566,,0.208284867,,,,4.402589201,0.224917789
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.550844,152.844299,0,0.2,20.055654,1.1013315,,0.273603903,,,,5.487305209,0.301328597
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.551297,152.84392,0,0.2,20.5833139,1.2480252,,0.088281551,,,,1.81712687,0.1101776
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-R1,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.550832,152.84476,0,0.2,12.7761206,0.6783351,,0.38972005,,,,4.979110359,0.264360789
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-R2,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.550746,152.844469,0,0.2,20.2188938,1.1258792,,0.243799127,,,,4.929348662,0.274488366
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-R4,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.551298,152.844047,0,0.2,23.8190821,1.1021988,,0.194205769,,,,4.625803158,0.214053366
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.551587,152.844076,0,0.2,22.6547635,1.3117507,,0.157000263,,,,3.556803826,0.205945205
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.200462,152.510398,0,0.2,1.0645037,0.0784138,,1.366928655,,,,1.455100611,0.10718607
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.200746,152.510629,0,0.2,1.1653644,0.0863788,,1.41650834,,,,1.650748392,0.122356291
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-S3,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.200709,152.510441,0,0.2,0.5332635,0.0445325,,1.198136725,,,,0.638922583,0.053356024
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.201717,152.508678,0,0.2,3.1211569,0.2455349,,0.736768177,,,,2.299569079,0.180902301
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.200759,152.509541,0,0.2,2.6616561,0.1663724,,1.280720912,,,,3.408838627,0.213076612
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-R3,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.200788,152.508975,0,0.2,4.3685227,0.2981391,,0.963550041,,,,4.209290226,0.287271942
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.200692,152.508678,0,0.2,3.4133072,0.2389021,,0.851178858,,,,2.905334925,0.203348417
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.201415,152.509036,0,0.2,3.0968759,0.2099858,,0.993218245,,,,3.075873647,0.208561728
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-S1,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.335915,152.487129,0,0.2,15.1176714,1.0805271,,0.401184798,,,,6.064979954,0.433491047
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.335387,152.486775,0,0.2,13.5405124,0.9688243,,0.387218849,,,,5.243141623,0.37514703
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.332219,152.487558,0,0.2,20.452806,1.3637894,,0.236928059,,,,4.845843625,0.323119975
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-S5,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.331954,152.488078,0,0.2,17.2545607,1.2231194,,0.270304792,,,,4.663990438,0.330615035
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-R1,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.335827,152.486963,0,0.2,23.1951482,1.4121717,,0.218249751,,,,5.062335328,0.308206122
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-R2,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.33548,152.486681,0,0.2,26.4669546,1.7918613,,0.168438217,,,,4.45804665,0.301817923
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-R3,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.335316,152.486606,0,0.2,13.8606678,1.023405,,0.329501494,,,,4.567110754,0.337213477
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.331959,152.487744,0,0.2,12.4913918,0.8093094,,0.349377841,,,,4.364215499,0.282754771
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.667571,152.1475,0,0.2,0.8259891,0.0542894,,1.323882409,,,,1.09351244,0.071872782
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.668039,152.147029,0,0.2,1.1511978,0.0813337,,1.321970847,,,,1.521849931,0.10752078
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.669169,152.14336,0,0.2,1.1120067,0.0854733,,1.178679298,,,,1.310699276,0.100745609
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.668718,152.143499,0,0.2,1.1176335,0.1091404,,1.499820598,,,,1.676249745,0.16369102
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-R1,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.669149,152.14759,0,0.2,2.81722,0.1786612,,0.800608564,,,,2.255490458,0.143037687
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.668892,152.146572,0,0.2,1.6684679,0.0981793,,1.054783321,,,,1.759872113,0.103557888
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.668926,152.144505,0,0.2,1.418249,0.093996,,1.199799819,,,,1.701614894,0.112776384
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.669082,152.1439,0,0.2,2.8281011,0.1919673,,0.903534395,,,,2.555286617,0.173449058
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-F,POR-F-S1,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.642504,151.988859,0,0.2,1.8381257,0.1247833,,0.966076886,,,,1.775770752,0.120550262
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-F,POR-F-S2,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.642608,151.98905,0,0.2,2.5047992,0.1443941,,0.926705538,,,,2.32121129,0.133810812
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-F,POR-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.642637,151.988548,0,0.2,3.7283824,0.2480097,,1.00332,,,,3.74076063,0.248833092
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-F,POR-F-S5,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.64322,151.987675,0,0.2,2.1696082,0.1668948,,0.805417802,,,,1.747441068,0.134420043
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-F,POR-F-R2,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.642364,151.988919,0,0.2,2.8518474,0.1735683,,0.880413044,,,,2.510803649,0.152811795
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-F,POR-F-R3,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.642627,151.988275,0,0.2,3.6705761,0.2197864,,0.758501454,,,,2.78413731,0.166708304
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-F,POR-F-R4,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.643337,151.988391,0,0.2,4.4318403,0.3150786,,0.63760772,,,,2.825775591,0.200896548
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-F,POR-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.642908,151.987382,0,0.2,3.0090936,0.1727345,,0.872198477,,,,2.624526855,0.150658768
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-M,SHO-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-34.908828,150.740143,0,0.2,1.1911744,0.0821018,,1.402766597,,,,1.67093966,0.115169663
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-M,SHO-M-S3,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-34.909763,150.740181,0,0.2,0.4255934,0.0529861,,1.505448476,,,,0.640708936,0.079767844
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-M,SHO-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-34.90941,150.740889,0,0.2,0.5482047,0.0560167,,1.601477908,,,,0.877937716,0.089709508
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-M,SHO-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-34.908775,150.741283,0,0.2,1.5576761,0.1217656,,1.261510381,,,,1.965024571,0.153608568
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-M,SHO-M-R1,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-34.908631,150.740193,0,0.2,2.9380138,0.2037784,,1.170423046,,,,3.438719061,0.238506936
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-M,SHO-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-34.9087,150.740194,0,0.2,1.8365893,0.1403823,,1.043360794,,,,1.91622527,0.146469388
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-M,SHO-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-34.909133,150.741559,0,0.2,2.3110022,0.1577598,,1.075327543,,,,2.485084318,0.169643458
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-M,SHO-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-34.908926,150.741647,0,0.2,5.2499378,0.3544262,,1.004054676,,,,5.271224595,0.355863283
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-F,SHO-F-S1,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-34.935331,150.714458,0,0.2,0.8900891,0.0526864,,0.611909116,,,,0.544653634,0.032239288
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-F,SHO-F-S2,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-34.935399,150.714331,0,0.2,7.2557713,0.363712,,1.418253224,,,,10.29052104,0.515835717
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-F,SHO-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-34.935411,150.714235,0,0.2,6.6855095,0.3916554,,0.491475386,,,,3.285763363,0.192488989
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-F,SHO-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-34.935664,150.71391,0,0.2,6.8042704,0.3353986,,0.707019347,,,,4.810750815,0.237133299
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-F,SHO-F-R1,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-34.935652,150.713999,0,0.2,8.5852701,0.4346859,,0.533758551,,,,4.582461331,0.232017316
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-F,SHO-F-R2,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-34.935531,150.714226,0,0.2,10.7229939,0.767499,,0.493358956,,,,5.290285081,0.378652506
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-F,SHO-F-R3,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-34.935483,150.714255,0,0.2,9.3007332,0.5140033,,0.530286357,,,,4.932051924,0.272568937
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,SHO-F,SHO-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-34.93533,150.714575,0,0.2,8.79211,0.538198,,0.52949401,,,,4.65536958,0.284972617
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,BAT-M,BAT-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-35.709908,150.171966,0,0.2,0.2974927,0.0403432,,1.321995988,,,,0.393284156,0.053333549
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,BAT-M,BAT-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-35.709894,150.172273,0,0.2,0.2099572,0.010227,,1.573171271,,,,0.330298635,0.016088823
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,BAT-M,BAT-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-35.711174,150.173118,0,0.2,1.0006164,0.0796195,,0.909790266,,,,0.910351061,0.072437046
