"study_id","site_id","core_id","core_year","core_month","core_day","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation_notes","salinity_class","vegetation_class","vegetation_method","inundation_class","core_length_flag","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","total_pb210_activity","total_pb210_activity_sd","ra226_activity","ra226_activity_sd","excess_pb210_activity","excess_pb210_activity_sd","delta_c13","core_diameter","decompressed_depth_max","wet_weight","dry_weight","accumulated_mass","mid_section_accumulated_mass","cn_ratio","delta_n15","k40_activity","k40_activity_sd","fraction_organic_carbon","fraction_estimated_organic_carbon","fraction_inorganic_carbon","fraction_nitrogen","fraction_h2o","Habitat_type"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",24,25,"MB4025",0.805489787833715,0.316115902703749,21.9983680448895,1.13274580417539,NA,NA,NA,NA,-26.5335597519428,10,25.776397515528,110.46302,63.26302,16.7033560955264,16.3006112016095,19.4651184506007,-0.163795034187322,NA,NA,0.144675500785673,0.144675500785673,0.0314581266827274,0.00867131040986515,0.42729231918519,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",25,26,"MB4026",0.882011484472298,NA,NA,NA,NA,NA,NA,NA,NA,10,26.8074534161491,120.73302,69.27302,17.5853675799987,17.1443618377625,NA,NA,NA,NA,NA,NA,NA,NA,0.42622970915496,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",26,27,"MB4027",0.889778245695183,NA,NA,NA,NA,NA,NA,NA,NA,10,27.8385093167702,121.29302,69.88302,18.4751458256939,18.0302567028463,NA,NA,NA,NA,NA,NA,NA,NA,0.423849616408265,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",27,28,"MB4028",0.778369785530856,0.333795397837539,NA,NA,NA,NA,NA,NA,NA,10,28.8695652173913,106.41302,61.13302,19.2535156112247,18.8643307184593,NA,NA,NA,NA,NA,0.152237039090657,0.024760715771951,NA,0.425511840562367,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",28,29,"MB4029",0.870170356706261,NA,NA,NA,NA,NA,NA,NA,NA,10,29.9006211180124,118.96302,68.34302,20.123685967931,19.6886007895779,NA,NA,NA,NA,NA,NA,NA,NA,0.425510381293279,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",29,30,"MB4030",0.910150078410945,0.334341202465402,21.9600821596883,1.06289469864719,NA,NA,NA,NA,-26.6866218833454,10,30.9316770186335,124.99302,71.48302,21.0338360463419,20.5787610071365,16.16181869091,1.07563087199372,NA,NA,0.144001492698522,0.144001492698522,0.0223619846261374,0.0103961413965649,0.428103905322073,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",30,31,"MB4031",0.824333733095795,0.343677741268103,NA,NA,NA,NA,NA,NA,NA,10,31.9627329192547,113.52302,64.74302,21.8581697794377,21.4460029128898,NA,NA,NA,NA,NA,NA,0.0220656406452803,NA,0.429692585697597,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",31,32,"MB4032",0.789828941433472,NA,NA,NA,NA,NA,NA,NA,NA,10,32.9937888198758,109.57302,62.03302,22.6479987208712,22.2530842501545,NA,NA,NA,NA,NA,NA,NA,NA,0.433865927944671,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",32,33,"MB4033",0.797086406838463,NA,NA,NA,NA,NA,NA,NA,NA,10,34.0248447204969,110.53302,62.60302,23.4450851277097,23.0465419242904,NA,NA,NA,NA,NA,NA,NA,NA,0.433626078433395,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",33,34,"MB4034",0.82522500077711,NA,NA,NA,NA,NA,NA,NA,NA,10,35.055900621118,115.26302,64.81302,24.2703101284868,23.8576976280982,NA,NA,NA,NA,NA,NA,NA,NA,0.437694587561561,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",34,35,"MB4035",0.837830072269988,0.350224007415418,NA,NA,NA,NA,NA,NA,-26.6876445331795,10,36.0869565217391,118.16302,65.80302,25.1081402007568,24.6892251646218,17.0036511963389,0.677374039520082,NA,NA,0.161639821184888,0.161639821184888,0.0233000475511157,0.0110905469187096,0.443116636660099,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",35,36,"MB4036",0.844323593948137,NA,NA,NA,NA,NA,NA,NA,NA,10,37.1180124223602,121.05302,66.31302,25.9524637947049,25.5303019977308,NA,NA,NA,NA,NA,NA,NA,NA,0.452198549032482,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",36,37,"MB4037",0.789828941433472,NA,NA,NA,NA,NA,NA,NA,NA,10,38.1490683229814,114.99302,62.03302,26.7422927361384,26.3473782654216,NA,NA,NA,NA,NA,NA,NA,NA,0.460549692494379,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",37,38,"MB4038",0.728968091195132,NA,NA,NA,NA,NA,NA,NA,NA,10,39.1801242236025,108.77302,57.25302,27.4712608273335,27.1067767817359,NA,NA,NA,NA,NA,NA,NA,NA,0.473646865739317,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",38,39,"MB4039",0.59998892531346,NA,NA,NA,NA,NA,NA,NA,NA,10,40.2111801242236,91.64302,47.12302,28.071249752647,27.7712552899902,NA,NA,NA,NA,NA,NA,NA,NA,0.485798045503084,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",39,40,"MB4040",0.794667251703466,0.420589705147426,NA,NA,NA,NA,NA,NA,-26.7902780011346,10,41.2422360248447,123.14302,62.41302,28.8659170043504,28.4685833784987,17.5118252783796,0.647266774027982,NA,NA,0.205860631334117,0.205860631334117,0.0274279799896492,0.0137147746016509,0.493166401148843,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",40,41,"MB4041",0.625326392253689,NA,NA,NA,NA,NA,NA,NA,NA,10,42.2732919254658,99.21302,49.11302,29.4912433966041,29.1785802004773,NA,NA,NA,NA,NA,NA,NA,NA,0.504974044737273,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",41,42,"MB4042",0.661868367187589,NA,NA,NA,NA,NA,NA,NA,NA,10,43.304347826087,105.48302,51.98302,30.1531117637917,29.8221775801979,NA,NA,NA,NA,NA,NA,NA,NA,0.507190635990513,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",42,43,"MB4043",0.604190615811086,NA,NA,NA,NA,NA,NA,NA,NA,10,44.3354037267081,97.82302,47.45302,30.7573023796028,30.4552070716973,NA,NA,NA,NA,NA,NA,NA,NA,0.514909476317538,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",43,44,"MB4044",0.6329658295221,NA,NA,NA,NA,NA,NA,NA,NA,10,45.3664596273292,104.16302,49.71302,31.3902682091249,31.0737852943638,NA,NA,NA,NA,NA,NA,NA,NA,0.522738300022407,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",44,45,"MB4045",0.685677946674136,0.485318559556789,NA,NA,NA,NA,NA,NA,-26.8903009424269,10,46.3975155279503,115.30302,53.85302,32.075946155799,31.733107182462,18.2506644441772,0.665947277587239,NA,NA,0.247277385599246,0.247277385599246,0.0314854682454224,0.0158071112469092,0.53294354302255,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",45,46,"MB4046",0.529960750353026,NA,NA,NA,NA,NA,NA,NA,NA,10,47.4285714285714,91.17302,41.62302,32.6059069061521,32.3409265309755,NA,NA,NA,NA,NA,NA,NA,NA,0.543472180695561,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",46,47,"MB4047",0.685295974810716,NA,NA,NA,NA,NA,NA,NA,NA,10,48.4596273291925,117.32302,53.82302,33.2912028809628,32.9485548935574,NA,NA,NA,NA,NA,NA,NA,NA,0.541240755650511,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",47,48,"MB4048",0.670526396091788,NA,NA,NA,NA,NA,NA,NA,NA,10,49.4906832298137,115.98302,52.66302,33.9617292770546,33.6264660790087,NA,NA,NA,NA,NA,NA,NA,NA,0.545941983576562,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",48,49,"MB4049",0.53301652526039,NA,NA,NA,NA,NA,NA,NA,NA,10,50.5217391304348,93.83302,41.86302,34.4947458023149,34.2282375396848,NA,NA,NA,NA,NA,NA,NA,NA,0.553856201153922,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",49,50,"MB4050",0.578089205144015,0.511804263843182,NA,NA,NA,NA,NA,NA,-26.9290884660924,10,51.5527950310559,103.88302,45.40302,35.072835007459,34.783790404887,18.2655304229188,0.570336326317841,NA,NA,0.261365631653501,0.261365631653501,0.033704572098476,0.0166940988409409,0.562940892553952,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",50,51,"MB4051",0.560645823381143,NA,NA,NA,NA,NA,NA,NA,NA,10,52.583850931677,102.02302,44.03302,35.6334808308401,35.3531579191495,NA,NA,NA,NA,NA,NA,NA,NA,0.568401131430926,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",51,52,"MB4052",0.520156805858565,NA,NA,NA,NA,NA,NA,NA,NA,10,53.6149068322981,94.69302,40.85302,36.1536376366987,35.8935592337694,NA,NA,NA,NA,NA,NA,NA,NA,0.568574114544029,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",52,53,"MB4053",0.472410322930996,NA,NA,NA,NA,NA,NA,NA,NA,10,54.6459627329193,86.50302,37.10302,36.6260479596297,36.3898427981642,NA,NA,NA,NA,NA,NA,NA,NA,0.571078327669947,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",53,54,"MB4054",0.545239624889848,NA,NA,NA,NA,NA,NA,NA,NA,10,55.6770186335404,98.28302,42.82302,37.1712875845195,36.8986677720746,NA,NA,NA,NA,NA,NA,NA,NA,0.564288724542652,"mangrove"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",54,55,"MB4055",0.648244704058922,0.509718595880476,NA,NA,NA,NA,NA,NA,-26.8980183496173,10,56.7080745341615,117.13302,50.91302,37.8195322885784,37.495409936549,17.9241054986227,0.598302672406762,NA,NA,0.260867660809928,0.260867660809928,0.0325443786982249,0.0169796815970334,0.565340157711293,"mangrove"
