"study_id","site_id","transect_id","plot_id","core_id","year","month","day","latitude","longitude","position_method","section_n","max_depth","habitat","site_description","ecotype","protection_status","protection_notes","ecosystem_health","pH","salinity","ORP","inundation_notes","tree_count","dominant_species","plot_sediment_carbon","plot_sediment_carbon_1m","plot_biomass_carbon","total_ecosystem_carbon","total_ecosystem_carbon_1m","depth_min","depth_max","soil_organic_matter","soil_total_carbon","soil_inorganic_carbon","soil_organic_carbon","soil_nitrogen","dry_bulk_density","soil_carbon_density_total","soil_carbon_density_inorganic","soil_carbon_density_organic","carbon_stock_total","carbon_stock_inorganic","carbon_stock_organic","fraction_carbon","fraction_nitrogen","core_latitude","core_longitude","Habitat_type"
"Morrissette_et_al_2023","New River","1",2,"New River_1_2_mangrove",2021,9,7,18.341424,-88.384933,"handheld",4,232,"mangrove","sparse red mangrove, bromeliad and shrubs, standing water 6 in","Riverine","National Legislation",NA,"disturbed",7.18,11,-224,"high (plot 1) to falling tide (plots 2-6)",1,"Rhizophora mangle",938.022128,172.7734705,0.33027604,938.3524041,173.1037465,170,175,32.4759,15.2519,3.6602,11.5917,0.5408,0.4997,0.0762,0.0183,0.0579,228.6384,54.8689,173.7695,0.115917,0.005408,18.341424,-88.384933,"mangrove"
"Morrissette_et_al_2023","New River","1",2,"New River_1_2_mangrove",2021,9,7,18.341424,-88.384933,"handheld",4,232,"mangrove","sparse red mangrove, bromeliad and shrubs, standing water 6 in","Riverine","National Legislation",NA,"disturbed",7.18,11,-224,"high (plot 1) to falling tide (plots 2-6)",1,"Rhizophora mangle",938.022128,172.7734705,0.33027604,938.3524041,173.1037465,222.5,227.5,49.6622,22.9412,0,22.9412,0.7978,0.3168,0.0727,0,0.0727,232.5885,0,232.5885,0.229412,0.007978,18.341424,-88.384933,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,0,5,29.8051,18.916,8.434,10.482,1.041,0.3198,0.0605,0.027,0.0335,30.2433,13.4845,16.7588,0.10482,0.01041,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,5,10,16.2303,12.98,8.556,4.424,0.578,0.5642,0.0732,0.0483,0.025,36.6159,24.136,12.4799,0.04424,0.00578,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,10,15,11.7736,12.03,8.493,3.537,0.359,0.5847,0.0703,0.0497,0.0207,35.1725,24.8313,10.3413,0.03537,0.00359,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,15,20,11.3722,12.29,9.413,2.877,0.332,0.7637,0.0939,0.0719,0.022,46.927,35.9417,10.9853,0.02877,0.00332,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,20,25,11.6566,12.131,9.3,2.831,0.332,0.6317,0.0766,0.0588,0.0179,38.3179,29.3757,8.9422,0.02831,0.00332,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,25,30,9.7311,12.063,9.572,2.491,0.259,0.762,0.0919,0.0729,0.019,45.958,36.4677,9.4903,0.02491,0.00259,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,30,35,22.8813,9.4827,0,9.4827,0.3752,0.2414,0.0229,0,0.0229,11.4445,0,11.4445,0.094827,0.003752,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,35,40,7.286,12.201,10.576,1.625,0.195,0.8139,0.0993,0.0861,0.0132,49.6535,43.0403,6.6131,0.01625,0.00195,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,40,45,4.8682,11.764,10.933,0.831,0.128,0.9845,0.1158,0.1076,0.0082,57.9071,53.8166,4.0905,0.00831,0.00128,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,45,50,6.4061,11.79,10.71,1.08,0.148,0.9132,0.1077,0.0978,0.0099,53.8336,48.9023,4.9313,0.0108,0.00148,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,72.5,77.5,16.436,3.1063,2.9899,0.1164,0.0239,1.3563,0.0421,0.0406,0.0016,210.6589,202.7636,7.8953,0.001164,0.000239,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,110,115,22.1548,4.6846,1.4671,3.2175,0.1757,1.0667,0.05,0.0156,0.0343,99.943,31.2993,68.6438,0.032175,0.001757,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",3,"New River_1_3_mangrove",2021,9,7,18.341285,-88.384764,"handheld",3,156,"mangrove","elevated, mostly palms and coconuts, no mangroves","Riverine","National Legislation",NA,"disturbed",7.21,12,-156,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",245.8653103,103.9724719,0,245.8653103,103.9724719,125,130,17.4535,7.3081,4.5679,2.7402,0.1939,0.7425,0.0543,0.0339,0.0203,195.3547,122.1056,73.2491,0.027402,0.001939,18.341285,-88.384764,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,0,5,61.4809,30.314,7.947,22.367,1.371,0.1588,0.0481,0.0126,0.0355,24.0707,6.3103,17.7604,0.22367,0.01371,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,5,10,30.0541,20.365,9.354,11.011,1.07,0.3157,0.0643,0.0295,0.0348,32.1459,14.7652,17.3807,0.11011,0.0107,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,10,15,16.3105,15.145,9.748,5.397,0.579,0.4918,0.0745,0.0479,0.0265,37.2407,23.9698,13.2709,0.05397,0.00579,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,15,20,6.7685,12.966,10.837,2.129,0.18,0.5904,0.0766,0.064,0.0126,38.2753,31.9905,6.2848,0.02129,0.0018,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,20,25,5.4276,11.735,10.732,1.003,0.122,0.9941,0.1167,0.1067,0.01,58.3277,53.3424,4.9853,0.01003,0.00122,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,25,30,14.1096,5.843,5.042,0.801,0.085,1.0875,0.0635,0.0548,0.0087,31.7711,27.4157,4.3554,0.00801,0.00085,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,30,35,13.888,5.175,4.805,0.37,0.051,1.2608,0.0652,0.0606,0.0047,32.6221,30.2897,2.3324,0.0037,0.00051,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,35,40,16.4373,2.989,2.96,0.029,0,1.3161,0.0393,0.039,4e-04,19.6692,19.4783,0.1908,0.00029,0,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,40,45,17.2912,2.019,2.094,-0.075,0,1.2758,0.0258,0.0267,-0.001,12.879,13.3574,-0.4784,-0.00075,0,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",4,"New River_1_4_mangrove",2021,9,7,18.341197,-88.384567,"handheld",1,58,"mangrove","open canopy, mostly palm, no standing water, lots of palm leaves on the ground","Riverine","National Legislation",NA,"disturbed",7.2,15,-9,"high (plot 1) to falling tide (plots 2-6)",0,"Rhizophora mangle",62.64816624,62.64816624,0,62.64816624,62.64816624,45,50,16.7772,2.461,2.652,-0.191,0,1.3831,0.034,0.0367,-0.0026,44.249,47.6832,-3.4342,-0.00191,0,18.341197,-88.384567,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,0,5,71.1978,33.1162,0,33.1162,1.3858,0.1329,0.044,0,0.044,22.0129,0,22.0129,0.331162,0.013858,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,5,10,63.5898,30.1422,0,30.1422,1.5962,0.1394,0.042,0,0.042,21.0064,0,21.0064,0.301422,0.015962,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,10,15,28.5362,16.149,6.698,9.451,0.634,0.2431,0.0393,0.0163,0.023,19.6267,8.1404,11.4863,0.09451,0.00634,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,15,20,69.5323,34.0189,0,34.0189,1.7885,0.1577,0.0536,0,0.0536,26.8204,0,26.8204,0.340189,0.017885,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,20,25,56.8582,24.246,0,24.246,1.181,0.1763,0.0427,0,0.0427,21.3748,0,21.3748,0.24246,0.01181,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,25,30,41.3275,17.803,0,17.803,0.889,0.2634,0.0469,0,0.0469,23.4467,0,23.4467,0.17803,0.00889,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,30,35,37.8902,15.955,0,15.955,0.758,0.2802,0.0447,0,0.0447,22.3555,0,22.3555,0.15955,0.00758,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,35,40,24.038,2.924,0,2.924,0.193,0.7623,0.0223,0,0.0223,11.1449,0,11.1449,0.02924,0.00193,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,40,45,20.842,4.198,0,4.198,0.179,0.853,0.0358,0,0.0358,17.9046,0,17.9046,0.04198,0.00179,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,45,50,21.8278,3.04,0,3.04,0.161,0.7928,0.0241,0,0.0241,12.0506,0,12.0506,0.0304,0.00161,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,72,77,12.7942,11.4453,7.7398,3.7055,0.3286,0.7489,0.0857,0.058,0.0277,428.5496,289.8031,138.7465,0.037055,0.003286,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,122,127,16.9981,3.7921,3.3306,0.4615,0.0595,1.2942,0.0491,0.0431,0.006,245.3879,215.5231,29.8648,0.004615,0.000595,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,222.5,227.5,43.4541,20.6751,3.5128,17.1623,0.6316,0.2977,0.0616,0.0105,0.0511,307.7887,52.2953,255.4934,0.171623,0.006316,18.340982,-88.384435,"mangrove"
"Morrissette_et_al_2023","New River","1",5,"New River_1_5_mangrove",2021,9,7,18.340982,-88.384435,"handheld",4,278,"mangrove","mix mangroves white and red, giant roots, lots of vines, open canopy, dense understory","Riverine","National Legislation",NA,"disturbed",6.9,15,-120,"high (plot 1) to falling tide (plots 2-6)",9,"Rhizophora mangle",779.142706,328.3495514,39.95836056,819.1010666,368.307912,265,270,68.6992,35.0675,3.3456,31.7219,1.2648,0.1863,0.0653,0.0062,0.0591,182.8829,17.4479,165.435,0.317219,0.012648,18.340982,-88.384435,"mangrove"
