"study_id","site_id","core_id","core_year","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation","core_elevation_datum","core_elevation_method","core_elevation_notes","salinity_class","salinity_method","salinity_notes","vegetation_class","peat_depth","core_length","porewater_salinity","pH","peat_depth_notes","depth_min","depth_max","dry_bulk_density","fraction_carbon","depth_interval_notes","representative_depth_min","representative_depth_max"
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-5",2017,43.293,-124.3237,"handheld",NA,1.659,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,6.5,"peat depth is greater than or equal to 300cm",20,25,0.525356576862124,0.0517024898529053,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-5",2017,43.293,-124.3237,"handheld",NA,1.659,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,6.5,"peat depth is greater than or equal to 300cm",37,42,0.537242472266244,0.031389045715332,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-5",2017,43.293,-124.3237,"handheld",NA,1.659,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,6.5,"peat depth is greater than or equal to 300cm",72,77,0.914421553090333,0.0184393751621246,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-5",2017,43.293,-124.3237,"handheld",NA,1.659,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,6.5,"peat depth is greater than or equal to 300cm",NA,NA,0.811410459587956,0.0232390427589417,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-6",2017,43.2928,-124.3238,"handheld",NA,1.661,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,NA,"peat depth is greater than or equal to 300cm",5,10,0.571315372424723,0.133704977035522,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-6",2017,43.2928,-124.3238,"handheld",NA,1.661,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,NA,"peat depth is greater than or equal to 300cm",20,25,0.464342313787639,0.0452558422088623,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-6",2017,43.2928,-124.3238,"handheld",NA,1.661,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,NA,"peat depth is greater than or equal to 300cm",37,42,0.690966719492869,0.0280778908729553,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-6",2017,43.2928,-124.3238,"handheld",NA,1.661,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,NA,"peat depth is greater than or equal to 300cm",72,77,0.937400950871632,0.0173500752449036,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Hidden Creek Low Marsh","COO-HID-LM-6",2017,43.2928,-124.3238,"handheld",NA,1.661,"NAVD88","other high resolution","leveling used to determine core position","polyhaline","measurement","refractometer","emergent",300,300,22,NA,"peat depth is greater than or equal to 300cm",NA,NA,0.893819334389858,0.0192655992507935,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-1",2017,43.3359,-124.3281,"RTK-GPS",NA,2.208,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",145,145,3,6.6,NA,5,10,1.42947702060222,0.0757564687728882,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-1",2017,43.3359,-124.3281,"RTK-GPS",NA,2.208,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",145,145,3,6.6,NA,20,25,0.198890649762282,0.172880172729492,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-1",2017,43.3359,-124.3281,"RTK-GPS",NA,2.208,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",145,145,3,6.6,NA,37,42,0.135499207606973,0.1842843246,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-1",2017,43.3359,-124.3281,"RTK-GPS",NA,2.208,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",145,145,3,6.6,NA,72,77,0.508716323296355,0.0653592920303345,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-1",2017,43.3359,-124.3281,"RTK-GPS",NA,2.208,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",145,145,3,6.6,NA,NA,NA,1.83042789223455,0.006086146235466,"vertical slice of 5cm taken within the given representative depth range",100,145
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-2",2017,43.3357,-124.3282,"RTK-GPS",NA,2.247,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",185,185,3,6.3,NA,5,10,0.135499207606973,0.2356079483,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-2",2017,43.3357,-124.3282,"RTK-GPS",NA,2.247,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",185,185,3,6.3,NA,20,25,0.881141045958795,0.0383140182495117,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-2",2017,43.3357,-124.3282,"RTK-GPS",NA,2.247,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",185,185,3,6.3,NA,37,42,1.21870047543582,0.01640678167,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-2",2017,43.3357,-124.3282,"RTK-GPS",NA,2.247,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",185,185,3,6.3,NA,72,77,1.21790808240887,0.0203603768348694,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-2",2017,43.3357,-124.3282,"RTK-GPS",NA,2.247,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",185,185,3,6.3,NA,NA,NA,1.45641838351823,0.0124528050422668,"vertical slice of 5cm taken within the given representative depth range",100,185
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-3",2017,43.3355,-124.3282,"RTK-GPS",NA,2.214,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",207,207,4,6.2,NA,5,10,0.152139461172742,0.148070402145386,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-3",2017,43.3355,-124.3282,"RTK-GPS",NA,2.214,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",207,207,4,6.2,NA,20,25,0.679873217115689,0.0397989821434021,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-3",2017,43.3355,-124.3282,"RTK-GPS",NA,2.214,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",207,207,4,6.2,NA,37,42,0.858954041204437,0.0317671084403992,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-3",2017,43.3355,-124.3282,"RTK-GPS",NA,2.214,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",207,207,4,6.2,NA,72,77,1.07844690966719,0.0267686772346497,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-3",2017,43.3355,-124.3282,"RTK-GPS",NA,2.214,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",207,207,4,6.2,NA,NA,NA,1.32646592709984,0.0209119057655334,"vertical slice of 5cm taken within the given representative depth range",100,207
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-4",2017,43.3354,-124.3283,"RTK-GPS",NA,2,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",190,190,7,6.6,NA,5,10,0.20364500792393,0.2551809692,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-4",2017,43.3354,-124.3283,"RTK-GPS",NA,2,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",190,190,7,6.6,NA,20,25,0.669572107765452,0.04498619556427,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-4",2017,43.3354,-124.3283,"RTK-GPS",NA,2,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",190,190,7,6.6,NA,37,42,0.768621236133122,0.0384366488456726,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-4",2017,43.3354,-124.3283,"RTK-GPS",NA,2,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",190,190,7,6.6,NA,72,77,1.53803486529319,0.00505960166454315,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-4",2017,43.3354,-124.3283,"RTK-GPS",NA,2,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",190,190,7,6.6,NA,NA,NA,1.01109350237718,0.0277424097061157,"vertical slice of 5cm taken within the given representative depth range",100,190
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-5",2017,43.3352,-124.3284,"RTK-GPS",NA,2.075,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",155,155,13,6.5,NA,5,10,0.336767036450079,0.1092164612,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-5",2017,43.3352,-124.3284,"RTK-GPS",NA,2.075,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",155,155,13,6.5,NA,20,25,0.354199683042789,0.09638032913,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-5",2017,43.3352,-124.3284,"RTK-GPS",NA,2.075,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",155,155,13,6.5,NA,37,42,0.744849445324881,0.042169828414917,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-5",2017,43.3352,-124.3284,"RTK-GPS",NA,2.075,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",155,155,13,6.5,NA,72,77,1.4540412044374,0.00492761999368668,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-5",2017,43.3352,-124.3284,"RTK-GPS",NA,2.075,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",155,155,13,6.5,NA,NA,NA,1.49524564183835,0.00666466593742371,"vertical slice of 5cm taken within the given representative depth range",100,155
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-6",2017,43.3351,-124.3284,"RTK-GPS",NA,2.035,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",190,190,13,6.7,NA,5,10,1.71156893819334,0.0114055693149567,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-6",2017,43.3351,-124.3284,"RTK-GPS",NA,2.035,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",190,190,13,6.7,NA,20,25,1.61172741679873,0.00497046471,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Metcalf High Marsh","COO-MET-HM-6",2017,43.3351,-124.3284,"RTK-GPS",NA,2.035,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",190,190,13,6.7,NA,37,42,1.40570522979398,0.0060735023021698,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
